[[0;0]]
[[0;0]]
982.000;21.800;261.091
[0.0000,0.0000]
[[0;0]]
982.000;21.800;261.091
[0.0000,0.0000]
[[0;0]]
982.000;21.800;261.091
[0.0000,0.0000]
[[0;0]]
982.000;21.800;261.091
[0.0000,0.0000]
[[0;0]]
982.000;21.400;260.068
[0.0000,0.0000]
[[0;0]]
982.000;21.400;260.068
[0.0000,0.0000]
[[0;0]]
982.000;21.400;260.068
[0.0000,0.0000]
[[0;0]]
982.000;21.400;260.068
[0.0000,0.0000]
[[0;0]]
982.000;21.400;260.068
[0.0000,0.0000]
[[0;0]]
982.000;21.400;260.068
[0.0000,0.0000]
[[0;0]]
982.000;21.400;260.068
[0.0000,0.0000]
[[0;0]]
982.000;21.400;260.068
[0.0000,0.0000]
[[0;0]]
982.000;21.400;260.068
[0.0000,0.0000]
[[0;0]]
982.000;21.400;260.068
[0.0000,0.0000]
[[0;0]]
982.000;21.400;260.068
[0.0000,0.0000]
[[0;0]]
982.000;21.100;260.325
[0.0000,0.0000]
[[0;0]]
982.000;21.100;260.325
[0.0000,0.0000]
[[0;0]]
982.000;21.100;260.325
[0.0000,0.0000]
[[0;0]]
982.000;21.100;260.325
[0.0000,0.0000]
[[0;0]]
982.000;21.100;260.325
[0.0000,0.0000]
[[0;0]]
982.000;21.100;260.325
[0.0000,0.0000]
[[0;0]]
982.000;21.100;260.325
[0.0000,0.0000]
[[0;0]]
982.000;21.100;260.325
[0.0000,0.0000]
[[0;0]]
982.000;21.100;260.325
[0.0000,0.0000]
[[0;0]]
982.000;21.100;260.325
[0.0000,0.0000]
[[0;0]]
982.000;21.100;260.325
[0.0000,0.0000]
[[0;0]]
982.000;20.800;261.604
[0.0000,0.0000]
[[0;0]]
982.000;20.800;261.604
[0.0000,0.0000]
[[0;0]]
982.000;20.800;261.604
[0.0000,0.0000]
[[0;0]]
982.000;20.800;261.604
[0.0000,0.0000]
[[0;0]]
982.000;20.800;261.604
[0.0000,0.0000]
[[0;0]]
982.000;20.800;261.604
[0.0000,0.0000]
[[0;0]]
982.000;20.800;261.604
[0.0000,0.0000]
[[0;0]]
982.000;20.800;261.604
[0.0000,0.0000]
[[0;0]]
982.000;20.800;261.604
[0.0000,0.0000]
[[0;0]]
982.000;20.800;261.604
[0.0000,0.0000]
[[0;0]]
982.000;20.800;261.604
[0.0000,0.0000]
[[0;0]]
982.000;20.400;262.116
[0.0000,0.0000]
[[0;0]]
982.000;20.400;262.116
[0.0000,0.0000]
[[0;0]]
982.000;20.400;262.116
[0.0000,0.0000]
[[0;0]]
982.000;20.400;262.116
[0.0000,0.0000]
[[0;0]]
982.000;20.400;262.116
[0.0000,0.0000]
[[0;0]]
982.000;20.400;262.116
[0.0000,0.0000]
[[0;0]]
982.000;20.400;262.116
[0.0000,0.0000]
[[0;0]]
982.000;20.400;262.116
[0.0000,0.0000]
[[0;0]]
982.000;20.400;262.116
[0.0000,0.0000]
[[0;0]]
982.000;20.400;262.116
[0.0000,0.0000]
[[0;0]]
982.000;20.400;262.116
[0.0000,0.0000]
[[0;0]]
981.000;20.200;263.482
[0.0000,0.0000]
[[0;0]]
981.000;20.200;263.482
[0.0000,0.0000]
[[0;0]]
981.000;20.200;263.482
[0.0000,0.0000]
[[0;0]]
981.000;20.200;263.482
[0.0000,0.0000]
[[0;0]]
981.000;20.200;263.482
[0.0000,0.0000]
[[0;0]]
981.000;20.200;263.482
[0.0000,0.0000]
[[0;0]]
981.000;20.200;263.482
[0.0000,0.0000]
[[0;0]]
981.000;20.200;263.482
[0.0000,0.0000]
[[0;0]]
981.000;20.200;263.482
[0.0000,0.0000]
[[0;0]]
981.000;20.200;263.482
[0.0000,0.0000]
[[0;0]]
981.000;20.200;263.482
[0.0000,0.0000]
[[0;0]]
982.000;20.000;263.567
[0.0000,0.0000]
[[0;0]]
982.000;20.000;263.567
[0.0000,0.0000]
[[0;0]]
982.000;20.000;263.567
[0.0000,0.0000]
[[0;0]]
982.000;20.000;263.567
[0.0000,0.0000]
[[0;0]]
982.000;20.000;263.567
[0.0000,0.0000]
[[0;0]]
982.000;20.000;263.567
[0.0000,0.0000]
[[0;0]]
982.000;20.000;263.567
[0.0000,0.0000]
[[0;0]]
982.000;20.000;263.567
[0.0000,0.0000]
[[0;0]]
982.000;20.000;263.567
[0.0000,0.0000]
[[0;0]]
982.000;20.000;263.567
[0.0000,0.0000]
[[0;0]]
982.000;20.000;263.567
[0.0000,0.0000]
[[0;0]]
981.000;19.800;265.361
[0.0000,0.0000]
[[0;0]]
981.000;19.800;265.361
[0.0000,0.0000]
[[0;0]]
981.000;19.800;265.361
[0.0000,0.0000]
[[0;0]]
981.000;19.800;265.361
[0.0000,0.0000]
[[0;0]]
981.000;19.800;265.361
[0.0000,0.0000]
[[0;0]]
981.000;19.800;265.361
[0.0000,0.0000]
[[0;0]]
981.000;19.800;265.361
[0.0000,0.0000]
[[0;0]]
981.000;19.800;265.361
[0.0000,0.0000]
[[0;0]]
981.000;19.800;265.361
[0.0000,0.0000]
[[0;0]]
981.000;19.800;265.361
[0.0000,0.0000]
[[0;0]]
981.000;19.800;265.361
[0.0000,0.0000]
[[0;0]]
982.000;19.500;263.054
[0.0000,0.0000]
[[0;0]]
982.000;19.500;263.054
[0.0000,0.0000]
[[0;0]]
982.000;19.500;263.054
[0.0000,0.0000]
[[0;0]]
982.000;19.500;263.054
[0.0000,0.0000]
[[0;0]]
982.000;19.500;263.054
[0.0000,0.0000]
[[0;0]]
982.000;19.500;263.054
[0.0000,0.0000]
[[0;0]]
982.000;19.500;263.054
[0.0000,0.0000]
[[0;0]]
982.000;19.500;263.054
[0.0000,0.0000]
[[0;0]]
982.000;19.500;263.054
[0.0000,0.0000]
[[0;0]]
982.000;19.500;263.054
[0.0000,0.0000]
[[0;0]]
982.000;19.500;263.054
[0.0000,0.0000]
[[0;0]]
981.000;19.400;266.302
[0.0000,0.0000]
[[0;0]]
981.000;19.400;266.302
[0.0000,0.0000]
[[0;0]]
981.000;19.400;266.302
[0.0000,0.0000]
[[0;0]]
981.000;19.400;266.302
[0.0000,0.0000]
[[0;0]]
981.000;19.400;266.302
[0.0000,0.0000]
[[0;0]]
981.000;19.400;266.302
[0.0000,0.0000]
[[0;0]]
981.000;19.400;266.302
[0.0000,0.0000]
[[0;0]]
981.000;19.400;266.302
[0.0000,0.0000]
[[0;0]]
981.000;19.400;266.302
[0.0000,0.0000]
[[0;0]]
981.000;19.400;266.302
[0.0000,0.0000]
[[0;0]]
981.000;19.400;266.302
[0.0000,0.0000]
[[0;0]]
981.000;19.200;265.789
[0.0000,0.0000]
[[0;0]]
981.000;19.200;265.789
[0.0000,0.0000]
[[0;0]]
981.000;19.200;265.789
[0.0000,0.0000]
[[0;0]]
981.000;19.200;265.789
[0.0000,0.0000]
[[0;0]]
981.000;19.200;265.789
[0.0000,0.0000]
[[0;0]]
981.000;19.200;265.789
[0.0000,0.0000]
[[0;0]]
981.000;19.200;265.789
[0.0000,0.0000]
[[0;0]]
981.000;19.200;265.789
[0.0000,0.0000]
[[0;0]]
981.000;19.200;265.789
[0.0000,0.0000]
[[0;0]]
981.000;19.200;265.789
[0.0000,0.0000]
[[0;0]]
981.000;19.200;265.789
[0.0000,0.0000]
[[0;0]]
981.000;19.000;264.592
[0.0000,0.0000]
[[0;0]]
981.000;19.000;264.592
[0.0000,0.0000]
[[0;0]]
981.000;19.000;264.592
[0.0000,0.0000]
[[0;0]]
981.000;19.000;264.592
[0.0000,0.0000]
[[0;0]]
981.000;19.000;264.592
[0.0000,0.0000]
[[0;0]]
981.000;19.000;264.592
[0.0000,0.0000]
[[0;0]]
981.000;19.000;264.592
[0.0000,0.0000]
[[0;0]]
981.000;19.000;264.592
[0.0000,0.0000]
[[0;0]]
981.000;19.000;264.592
[0.0000,0.0000]
[[0;0]]
981.000;19.000;264.592
[0.0000,0.0000]
[[0;0]]
981.000;19.000;264.592
[0.0000,0.0000]
[[0;0]]
981.000;18.900;267.496
[0.0000,0.0000]
[[0;0]]
981.000;18.900;267.496
[0.0000,0.0000]
[[0;0]]
981.000;18.900;267.496
[0.0000,0.0000]
[[0;0]]
981.000;18.900;267.496
[0.0000,0.0000]
[[0;0]]
981.000;18.900;267.496
[0.0000,0.0000]
[[0;0]]
981.000;18.900;267.496
[0.0000,0.0000]
[[0;0]]
981.000;18.900;267.496
[0.0000,0.0000]
[[0;0]]
981.000;18.900;267.496
[0.0000,0.0000]
[[0;0]]
981.000;18.900;267.496
[0.0000,0.0000]
[[0;0]]
981.000;18.900;267.496
[0.0000,0.0000]
[[0;0]]
981.000;18.900;267.496
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.070
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.070
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.070
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.070
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.070
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.070
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.070
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.070
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.070
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.070
[0.0000,0.0000]
[[0;0]]
981.000;18.800;267.070
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.752
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.752
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.752
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.752
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.752
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.752
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.752
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.752
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.752
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.752
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.752
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.700;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.500;265.958
[0.0000,0.0000]
[[0;0]]
981.000;18.500;265.958
[0.0000,0.0000]
[[0;0]]
981.000;18.500;265.958
[0.0000,0.0000]
[[0;0]]
981.000;18.500;265.958
[0.0000,0.0000]
[[0;0]]
981.000;18.500;265.958
[0.0000,0.0000]
[[0;0]]
981.000;18.500;265.958
[0.0000,0.0000]
[[0;0]]
981.000;18.500;265.958
[0.0000,0.0000]
[[0;0]]
981.000;18.500;265.958
[0.0000,0.0000]
[[0;0]]
981.000;18.500;265.958
[0.0000,0.0000]
[[0;0]]
981.000;18.500;265.958
[0.0000,0.0000]
[[0;0]]
981.000;18.500;265.958
[0.0000,0.0000]
[[0;0]]
981.000;18.400;266.214
[0.0000,0.0000]
[[0;0]]
981.000;18.400;266.214
[0.0000,0.0000]
[[0;0]]
981.000;18.400;266.214
[0.0000,0.0000]
[[0;0]]
981.000;18.400;266.214
[0.0000,0.0000]
[[0;0]]
981.000;18.400;266.214
[0.0000,0.0000]
[[0;0]]
981.000;18.400;266.214
[0.0000,0.0000]
[[0;0]]
981.000;18.400;266.214
[0.0000,0.0000]
[[0;0]]
981.000;18.400;266.214
[0.0000,0.0000]
[[0;0]]
981.000;18.400;266.214
[0.0000,0.0000]
[[0;0]]
981.000;18.400;266.214
[0.0000,0.0000]
[[0;0]]
981.000;18.400;266.214
[0.0000,0.0000]
[[0;0]]
981.000;18.400;268.008
[0.0000,0.0000]
[[0;0]]
981.000;18.400;268.008
[0.0000,0.0000]
[[0;0]]
981.000;18.400;268.008
[0.0000,0.0000]
[[0;0]]
981.000;18.400;268.008
[0.0000,0.0000]
[[0;0]]
981.000;18.400;268.008
[0.0000,0.0000]
[[0;0]]
981.000;18.400;268.008
[0.0000,0.0000]
[[0;0]]
981.000;18.400;268.008
[0.0000,0.0000]
[[0;0]]
981.000;18.400;268.008
[0.0000,0.0000]
[[0;0]]
981.000;18.400;268.008
[0.0000,0.0000]
[[0;0]]
981.000;18.400;268.008
[0.0000,0.0000]
[[0;0]]
981.000;18.400;268.008
[0.0000,0.0000]
[[0;0]]
981.000;18.300;267.327
[0.0000,0.0000]
[[0;0]]
981.000;18.300;267.327
[0.0000,0.0000]
[[0;0]]
981.000;18.300;267.327
[0.0000,0.0000]
[[0;0]]
981.000;18.300;267.327
[0.0000,0.0000]
[[0;0]]
981.000;18.300;267.327
[0.0000,0.0000]
[[0;0]]
981.000;18.300;267.327
[0.0000,0.0000]
[[0;0]]
981.000;18.300;267.327
[0.0000,0.0000]
[[0;0]]
981.000;18.300;267.327
[0.0000,0.0000]
[[0;0]]
981.000;18.300;267.327
[0.0000,0.0000]
[[0;0]]
981.000;18.300;267.327
[0.0000,0.0000]
[[0;0]]
981.000;18.300;267.327
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.583
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.200;267.155
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.265
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.265
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.265
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.265
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.265
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.265
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.265
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.265
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.265
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.265
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.265
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.180
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.180
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.180
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.180
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.180
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.180
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.180
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.180
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.180
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.180
[0.0000,0.0000]
[[0;0]]
981.000;18.100;268.180
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.437
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.437
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.437
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.437
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.437
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.437
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.437
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.437
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.437
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.437
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.437
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.777
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.777
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.777
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.777
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.777
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.777
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.777
[0.0000,0.0000]
[[0;0]]
981.000;18.000;268.777
[0.0000,0.0000]
